2.5694;3.48808;4.4085;5.33063;6.25447;7.18;8.10723;9.03614;9.96671;10.8989;11.8328;12.7683;13.7054;14.6441;15.5844;16.5263;17.4697;18.4147;19.3611;20.3091;21.2586;22.2095;23.1618;24.1156;25.0708;26.0273;26.9852;27.9444;28.905;29.8668;30.8299;31.7942;32.7598;33.7265;34.6944;35.6634;36.6335;37.6047;38.577;39.5503;40.5245;41.4998;42.476;43.4531;44.4311;45.4099;46.3896;47.3701;48.3513;49.3333;50.316;51.2994;52.2834;53.268;54.2533;55.2391;56.2255;57.2124;58.1997;59.1875;60.1758;61.1645;62.1535;63.1429;64.1327;65.1227;66.113;67.1036;68.0945;69.0856;70.0768;71.0683;72.0599;73.0516;74.0435;75.0354;76.0275;77.0196;78.0117;79.0039;79.9961;80.9883;81.9804;82.9725;83.9646;84.9565;85.9484;86.9401;87.9317;88.9232;89.9144;90.9055;91.8964;92.887;93.8773;94.8673;95.8571;96.8465;97.8355;98.8242;99.8125;100.8;101.788;102.775;103.761;104.747;105.732;106.717;107.701;108.684;109.667;110.649;111.63;112.61;113.59;114.569;115.547;116.524;117.5;118.475;119.45;120.423;121.395;122.366;123.337;124.306;125.274;126.24;127.206;128.17;129.133;130.095;131.056;132.015;132.973;133.929;134.884;135.838;136.791;137.741;138.691;139.639;140.585;141.53;142.474;143.416;144.356;145.295;146.232;147.167;148.101;149.033;149.964;150.893;151.82;152.746;153.669;154.592;155.512;156.431;
2.59822;3.51663;4.43676;5.3586;6.28215;7.20737;8.13429;9.06289;9.99313;10.925;11.8586;12.7937;13.7305;14.6689;15.6088;16.5503;17.4934;18.438;19.3841;20.3316;21.2807;22.2313;23.1832;24.1366;25.0914;26.0475;27.005;27.9638;28.924;29.8854;30.8481;31.812;32.7771;33.7434;34.7109;35.6795;36.6492;37.6199;38.5918;39.5646;40.5385;41.5133;42.4891;43.4658;44.4434;45.4218;46.401;47.3811;48.3619;49.3435;50.3258;51.3088;52.2924;53.2767;54.2615;55.247;56.2329;57.2194;58.2064;59.1939;60.1818;61.1701;62.1588;63.1479;64.1373;65.127;66.117;67.1073;68.0978;69.0886;70.0796;71.0707;72.062;73.0534;74.045;75.0367;76.0285;77.0203;78.0121;79.004;79.996;80.9879;81.9797;82.9715;83.9633;84.955;85.9465;86.938;87.9293;88.9205;89.9114;90.9022;91.8927;92.883;93.873;94.8627;95.8521;96.8412;97.8299;98.8182;99.8061;100.794;101.781;102.767;103.753;104.738;105.723;106.708;107.691;108.674;109.656;110.638;111.619;112.599;113.578;114.557;115.534;116.511;117.487;118.461;119.435;120.408;121.38;122.351;123.321;124.289;125.257;126.223;127.188;128.152;129.115;130.076;131.036;131.995;132.952;133.909;134.863;135.817;136.769;137.719;138.668;139.616;140.562;141.507;142.45;143.391;144.331;145.269;146.206;147.141;148.075;149.007;149.937;150.866;151.793;152.718;153.641;154.563;155.483;156.402;
2.62762;3.54575;4.46559;5.38712;6.31037;7.23529;8.1619;9.09017;10.0201;10.9517;11.8849;12.8197;13.7561;14.6941;15.6337;16.5749;17.5175;18.4618;19.4075;20.3547;21.3034;22.2535;23.2051;24.1581;25.1124;26.0682;27.0253;27.9837;28.9434;29.9044;30.8667;31.8302;32.7949;33.7607;34.7278;35.6959;36.6652;37.6356;38.607;39.5794;40.5528;41.5272;42.5026;43.4788;44.456;45.434;46.4128;47.3925;48.3729;49.354;50.3359;51.3185;52.3017;53.2856;54.27;55.2551;56.2407;57.2268;58.2134;59.2005;60.188;61.176;62.1643;63.153;64.1421;65.1315;66.1212;67.1111;68.1013;69.0918;70.0824;71.0732;72.0642;73.0554;74.0466;75.038;76.0295;77.021;78.0126;79.0042;79.9958;80.9874;81.979;82.9705;83.962;84.9534;85.9446;86.9358;87.9268;88.9176;89.9082;90.8987;91.8889;92.8788;93.8685;94.8579;95.847;96.8357;97.824;98.812;99.7995;100.787;101.773;102.759;103.745;104.73;105.714;106.698;107.682;108.664;109.646;110.627;111.608;112.587;113.566;114.544;115.521;116.497;117.473;118.447;119.421;120.393;121.364;122.335;123.304;124.272;125.239;126.205;127.17;128.133;129.096;130.057;131.016;131.975;132.932;133.888;134.842;135.795;136.746;137.697;138.645;139.593;140.538;141.482;142.425;143.366;144.306;145.244;146.18;147.115;148.048;148.98;149.91;150.838;151.765;152.69;153.613;154.534;155.454;156.372;
2.65759;3.57543;4.49497;5.41622;6.33915;7.26377;8.19007;9.118;10.0476;10.9788;11.9117;12.8462;13.7822;14.7199;15.6591;16.5999;17.5422;18.486;19.4314;20.3782;21.3265;22.2763;23.2274;24.18;25.134;26.0893;27.046;28.004;28.9633;29.9239;30.8857;31.8488;32.813;33.7785;34.7451;35.7128;36.6817;37.6516;38.6226;39.5946;40.5676;41.5415;42.5164;43.4923;44.469;45.4466;46.425;47.4042;48.3842;49.3649;50.3464;51.3285;52.3113;53.2948;54.2788;55.2635;56.2487;57.2344;58.2206;59.2074;60.1945;61.1821;62.1701;63.1584;64.1471;65.1362;66.1255;67.1151;68.105;69.0951;70.0854;71.0759;72.0666;73.0574;74.0484;75.0394;76.0306;77.0218;78.0131;79.0043;79.9957;80.9869;81.9782;82.9694;83.9606;84.9516;85.9426;86.9334;87.9241;88.9146;89.9049;90.895;91.8849;92.8745;93.8638;94.8529;95.8416;96.8299;97.8179;98.8055;99.7926;100.779;101.766;102.751;103.737;104.721;105.705;106.689;107.671;108.654;109.635;110.616;111.596;112.575;113.553;114.531;115.508;116.484;117.458;118.432;119.405;120.377;121.348;122.318;123.287;124.255;125.222;126.187;127.151;128.114;129.076;130.037;130.996;131.954;132.911;133.866;134.82;135.773;136.724;137.673;138.622;139.569;140.514;141.458;142.4;143.341;144.28;145.218;146.154;147.088;148.021;148.952;149.882;150.81;151.736;152.661;153.584;154.505;155.425;156.342;
2.68813;3.60567;4.52492;5.44586;6.36849;7.29279;8.21875;9.14639;10.0756;11.0065;11.9391;12.8732;13.8089;14.7462;15.685;16.6255;17.5674;18.5108;19.4558;20.4022;21.3501;22.2995;23.2502;24.2024;25.156;26.1109;27.0672;28.0247;28.9836;29.9438;30.9052;31.8678;32.8316;33.7967;34.7628;35.7301;36.6985;37.668;38.6386;39.6101;40.5827;41.5562;42.5307;43.5061;44.4823;45.4595;46.4374;47.4162;48.3958;49.3761;50.3571;51.3389;52.3212;53.3043;54.2879;55.2722;56.257;57.2423;58.2281;59.2145;60.2012;61.1884;62.176;63.164;64.1523;65.141;66.13;67.1192;68.1088;69.0985;70.0885;71.0787;72.069;73.0595;74.0501;75.0409;76.0317;77.0226;78.0135;79.0045;79.9955;80.9865;81.9774;82.9683;83.9591;84.9499;85.9405;86.931;87.9213;88.9115;89.9015;90.8912;91.8808;92.87;93.859;94.8477;95.836;96.824;97.8116;98.7988;99.7856;100.772;101.758;102.743;103.728;104.712;105.696;106.679;107.661;108.643;109.624;110.604;111.584;112.563;113.541;114.518;115.494;116.469;117.444;118.417;119.39;120.361;121.332;122.301;123.27;124.237;125.203;126.168;127.132;128.095;129.056;130.016;130.975;131.933;132.889;133.844;134.798;135.75;136.701;137.65;138.598;139.544;140.489;141.433;142.375;143.315;144.254;145.191;146.127;147.061;147.993;148.924;149.854;150.781;151.707;152.632;153.554;154.475;155.394;156.312;
2.7192;3.63647;4.55542;5.47606;6.39838;7.32235;8.24799;9.17529;10.1042;11.0348;11.9669;12.9007;13.8361;14.773;15.7115;16.6515;17.5931;18.5361;19.4807;20.4267;21.3742;22.3232;23.2735;24.2253;25.1784;26.1329;27.0888;28.0459;29.0044;29.9641;30.9251;31.8873;32.8507;33.8153;34.781;35.7478;36.7158;37.6848;38.6549;39.626;40.5981;41.5712;42.5453;43.5202;44.496;45.4727;46.4503;47.4286;48.4077;49.3876;50.3682;51.3495;52.3315;53.3141;54.2973;55.2811;56.2655;57.2504;58.2359;59.2218;60.2082;61.195;62.1822;63.1698;64.1578;65.1461;66.1347;67.1236;68.1127;69.1021;70.0917;71.0816;72.0715;73.0617;74.052;75.0424;76.0329;77.0234;78.014;79.0047;79.9953;80.986;81.9766;82.9671;83.9576;84.948;85.9383;86.9285;87.9184;88.9083;89.8979;90.8873;91.8764;92.8653;93.8539;94.8422;95.8302;96.8178;97.805;98.7918;99.7782;100.764;101.75;102.734;103.719;104.703;105.686;106.669;107.65;108.632;109.612;110.592;111.571;112.55;113.527;114.504;115.48;116.455;117.429;118.402;119.374;120.345;121.315;122.284;123.252;124.219;125.185;126.149;127.113;128.075;129.036;129.996;130.954;131.911;132.867;133.822;134.775;135.726;136.677;137.626;138.573;139.519;140.464;141.407;142.348;143.289;144.227;145.164;146.099;147.033;147.965;148.896;149.825;150.752;151.678;152.602;153.524;154.445;155.364;156.281;
2.75087;3.66784;4.58646;5.50681;6.4288;7.35246;8.27778;9.20473;10.1333;11.0635;11.9953;12.9287;13.8637;14.8003;15.7384;16.6781;17.6192;18.5619;19.5061;20.4517;21.3988;22.3474;23.2973;24.2486;25.2014;26.1554;27.1108;28.0676;29.0256;29.9849;30.9454;31.9072;32.8701;33.8343;34.7995;35.766;36.7335;37.7021;38.6717;39.6423;40.614;41.5866;42.5602;43.5347;44.5101;45.4863;46.4634;47.4413;48.42;49.3994;50.3796;51.3605;52.342;53.3242;54.307;55.2904;56.2744;57.2589;58.2439;59.2294;60.2154;61.2018;62.1886;63.1758;64.1634;65.1513;66.1395;67.128;68.1168;69.1058;70.0951;71.0845;72.0742;73.064;74.0539;75.0439;76.0341;77.0243;78.0146;79.0048;79.9952;80.9854;81.9757;82.9659;83.9561;84.9461;85.936;86.9258;87.9155;88.9049;89.8942;90.8832;91.872;92.8605;93.8487;94.8366;95.8242;96.8114;97.7982;98.7846;99.7706;100.756;101.741;102.726;103.71;104.693;105.676;106.658;107.64;108.62;109.601;110.58;111.559;112.537;113.514;114.49;115.465;116.44;117.413;118.386;119.358;120.328;121.298;122.267;123.234;124.2;125.166;126.13;127.093;128.055;129.015;129.974;130.932;131.889;132.845;133.799;134.751;135.703;136.653;137.601;138.548;139.494;140.438;141.381;142.322;143.262;144.2;145.136;146.071;147.005;147.936;148.867;149.795;150.722;151.648;152.571;153.493;154.414;155.332;156.249;
2.78306;3.69972;4.61806;5.53808;6.45977;7.38309;8.30808;9.2347;10.1629;11.0928;12.0243;12.9573;13.8919;14.8281;15.7659;16.7051;17.6459;18.5882;19.532;20.4772;21.4239;22.372;23.3215;24.2725;25.2247;26.1784;27.1334;28.0897;29.0472;30.0061;30.9662;31.9275;32.89;33.8537;34.8185;35.7845;36.7515;37.7197;38.6888;39.659;40.6302;41.6024;42.5755;43.5496;44.5245;45.5003;46.4769;47.4544;48.4326;49.4116;50.3913;51.3717;52.3528;53.3346;54.3169;55.2999;56.2834;57.2675;58.2521;59.2372;60.2228;61.2088;62.1952;63.182;64.1692;65.1567;66.1445;67.1326;68.121;69.1097;70.0986;71.0877;72.0769;73.0663;74.0559;75.0456;76.0354;77.0252;78.0151;79.005;79.995;80.9849;81.9748;82.9647;83.9544;84.9441;85.9337;86.9231;87.9123;88.9014;89.8903;90.879;91.8674;92.8555;93.8433;94.8308;95.818;96.8048;97.7912;98.7772;99.7628;100.748;101.732;102.717;103.7;104.683;105.665;106.647;107.628;108.609;109.588;110.567;111.546;112.523;113.5;114.476;115.45;116.424;117.398;118.37;119.341;120.311;121.28;122.248;123.216;124.181;125.146;126.11;127.073;128.034;128.994;129.953;130.91;131.867;132.822;133.775;134.728;135.678;136.628;137.576;138.523;139.468;140.412;141.354;142.295;143.234;144.172;145.108;146.043;146.976;147.907;148.837;149.765;150.692;151.617;152.54;153.462;154.382;155.3;156.217;
2.81581;3.73217;4.6502;5.56989;6.49126;7.41426;8.33891;9.26518;10.1931;11.1226;12.0537;12.9864;13.9206;14.8564;15.7938;16.7327;17.673;18.6149;19.5583;20.5031;21.4494;22.3971;23.3462;24.2967;25.2486;26.2018;27.1563;28.1122;29.0693;30.0277;30.9874;31.9482;32.9103;33.8735;34.8379;35.8034;36.77;37.7377;38.7064;39.6761;40.6468;41.6186;42.5912;43.5648;44.5392;45.5146;46.4908;47.4677;48.4455;49.424;50.4033;51.3833;52.3639;53.3452;54.3272;55.3097;56.2928;57.2764;58.2606;59.2453;60.2304;61.216;62.202;63.1884;64.1751;65.1622;66.1497;67.1374;68.1254;69.1137;70.1022;71.0909;72.0797;73.0688;74.058;75.0473;76.0367;77.0261;78.0157;79.0052;79.9948;80.9843;81.9739;82.9633;83.9527;84.942;85.9312;86.9203;87.9091;88.8978;89.8863;90.8746;91.8626;92.8503;93.8378;94.8249;95.8116;96.798;97.784;98.7696;99.7547;100.739;101.724;102.707;103.69;104.673;105.655;106.636;107.617;108.597;109.576;110.554;111.532;112.509;113.485;114.461;115.435;116.409;117.381;118.353;119.324;120.294;121.262;122.23;123.197;124.162;125.126;126.09;127.052;128.013;128.972;129.931;130.888;131.844;132.798;133.751;134.703;135.654;136.603;137.551;138.497;139.442;140.385;141.327;142.267;143.206;144.144;145.079;146.014;146.946;147.877;148.807;149.735;150.661;151.586;152.509;153.43;154.35;155.268;156.184;
2.84909;3.76515;4.68286;5.60224;6.52329;7.44595;8.37026;9.29619;10.2237;11.1529;12.0836;13.0159;13.9498;14.8852;15.8222;16.7607;17.7007;18.6422;19.5851;20.5295;21.4754;22.4227;23.3714;24.3214;25.2729;26.2256;27.1797;28.1351;29.0918;30.0498;31.009;31.9694;32.931;33.8937;34.8577;35.8227;36.7888;37.756;38.7243;39.6935;40.6638;41.6351;42.6072;43.5804;44.5544;45.5292;46.5049;47.4814;48.4588;49.4368;50.4156;51.3951;52.3753;53.3562;54.3377;55.3197;56.3024;57.2856;58.2693;59.2536;60.2383;61.2234;62.209;63.195;64.1813;65.168;66.155;67.1423;68.1299;69.1178;70.1059;71.0942;72.0827;73.0713;74.0601;75.049;76.038;77.0271;78.0162;79.0054;79.9946;80.9838;81.9729;82.962;83.951;84.9399;85.9287;86.9173;87.9058;88.8941;89.8822;90.8701;91.8577;92.845;93.832;94.8187;95.8051;96.791;97.7766;98.7617;99.7464;100.731;101.714;102.698;103.68;104.662;105.644;106.625;107.605;108.584;109.563;110.541;111.519;112.495;113.471;114.446;115.42;116.393;117.365;118.336;119.306;120.276;121.244;122.211;123.177;124.142;125.106;126.069;127.031;127.991;128.95;129.908;130.865;131.82;132.774;133.727;134.679;135.629;136.577;137.525;138.47;139.415;140.358;141.299;142.239;143.178;144.115;145.05;145.984;146.916;147.847;148.776;149.704;150.63;151.554;152.477;153.398;154.317;155.235;156.151;
2.88292;3.79867;4.71606;5.63512;6.55583;7.47816;8.40213;9.32771;10.2549;11.1837;12.114;13.046;13.9795;14.9145;15.8511;16.7892;17.7288;18.6699;19.6124;20.5564;21.5019;22.4487;23.397;24.3466;25.2976;26.2499;27.2036;28.1585;29.1148;30.0723;31.031;31.9909;32.9521;33.9144;34.8778;35.8424;36.808;37.7748;38.7426;39.7114;40.6812;41.6519;42.6236;43.5963;44.5698;45.5442;46.5194;47.4955;48.4723;49.4499;50.4282;51.4073;52.387;53.3674;54.3484;55.3301;56.3122;57.295;58.2783;59.2621;60.2463;61.231;62.2162;63.2017;64.1876;65.1739;66.1605;67.1474;68.1346;69.122;70.1097;71.0976;72.0857;73.0739;74.0623;75.0508;76.0394;77.0281;78.0168;79.0056;79.9944;80.9832;81.9719;82.9606;83.9492;84.9377;85.9261;86.9143;87.9024;88.8903;89.878;90.8654;91.8526;92.8395;93.8261;94.8124;95.7983;96.7838;97.769;98.7537;99.7379;100.722;101.705;102.688;103.67;104.652;105.633;106.613;107.593;108.572;109.55;110.528;111.505;112.481;113.456;114.43;115.404;116.376;117.348;118.319;119.289;120.257;121.225;122.192;123.158;124.122;125.086;126.048;127.009;127.969;128.928;129.885;130.841;131.796;132.75;133.702;134.653;135.603;136.551;137.498;138.444;139.388;140.33;141.271;142.211;143.149;144.085;145.021;145.954;146.886;147.816;148.745;149.672;150.598;151.522;152.444;153.365;154.284;155.201;156.117;
2.91726;3.83269;4.74978;5.66852;6.58889;7.51089;8.43451;9.35975;10.2866;11.215;12.145;13.0765;14.0097;14.9443;15.8805;16.8182;17.7574;18.698;19.6402;20.5838;21.5288;22.4752;23.423;24.3722;25.3228;26.2747;27.2279;28.1824;29.1381;30.0952;31.0535;32.0129;32.9736;33.9354;34.8984;35.8625;36.8277;37.7939;38.7612;39.7295;40.6989;41.6691;42.6404;43.6125;44.5856;45.5595;46.5342;47.5098;48.4862;49.4633;50.4412;51.4197;52.399;53.3789;54.3595;55.3406;56.3224;57.3047;58.2875;59.2708;60.2546;61.2389;62.2236;63.2087;64.1942;65.18;66.1662;67.1526;68.1394;69.1264;70.1137;71.1011;72.0888;73.0766;74.0646;75.0527;76.0409;77.0291;78.0175;79.0058;79.9942;80.9825;81.9709;82.9591;83.9473;84.9354;85.9234;86.9112;87.8989;88.8863;89.8736;90.8606;91.8474;92.8338;93.82;94.8058;95.7913;96.7764;97.7611;98.7454;99.7292;100.713;101.695;102.678;103.659;104.641;105.621;106.601;107.58;108.559;109.537;110.514;111.49;112.466;113.441;114.414;115.387;116.36;117.331;118.301;119.27;120.239;121.206;122.172;123.138;124.102;125.065;126.026;126.987;127.947;128.905;129.862;130.818;131.772;132.725;133.677;134.628;135.577;136.525;137.471;138.416;139.36;140.302;141.243;142.182;143.119;144.056;144.99;145.923;146.855;147.785;148.713;149.64;150.565;151.489;152.411;153.331;154.25;155.167;156.083;
2.95213;3.86725;4.78402;5.70242;6.62246;7.54412;8.46738;9.39227;10.3187;11.2468;12.1764;13.1076;14.0403;14.9746;15.9104;16.8477;17.7864;18.7267;19.6684;20.6116;21.5561;22.5021;23.4495;24.3983;25.3484;26.2998;27.2526;28.2066;29.1619;30.1185;31.0763;32.0353;32.9955;33.9569;34.9194;35.883;36.8477;37.8134;38.7802;39.7481;40.7169;41.6867;42.6575;43.6291;44.6017;45.5751;46.5494;47.5245;48.5003;49.477;50.4544;51.4325;52.4112;53.3907;54.3708;55.3515;56.3327;57.3146;58.2969;59.2798;60.2631;61.247;62.2312;63.2158;64.2009;65.1862;66.172;67.158;68.1443;69.1309;70.1177;71.1047;72.092;73.0794;74.0669;75.0546;76.0423;77.0302;78.0181;79.006;79.994;80.9819;81.9698;82.9577;83.9454;84.9331;85.9206;86.908;87.8953;88.8823;89.8691;90.8557;91.842;92.828;93.8138;94.7991;95.7842;96.7688;97.7531;98.7369;99.7202;100.703;101.685;102.667;103.649;104.629;105.609;106.589;107.568;108.546;109.523;110.5;111.476;112.451;113.425;114.398;115.371;116.343;117.313;118.283;119.252;120.22;121.187;122.152;123.117;124.081;125.043;126.005;126.965;127.924;128.882;129.838;130.793;131.747;132.7;133.652;134.602;135.55;136.498;137.444;138.388;139.332;140.273;141.214;142.152;143.09;144.025;144.96;145.892;146.824;147.753;148.681;149.608;150.533;151.456;152.378;153.298;154.216;155.133;156.048;
2.98752;3.90233;4.81877;5.73683;6.65654;7.57785;8.50077;9.4253;10.3514;11.2791;12.2083;13.1391;14.0715;15.0053;15.9407;16.8776;17.816;18.7558;19.6971;20.6398;21.584;22.5295;23.4765;24.4248;25.3744;26.3254;27.2777;28.2313;29.1861;30.1422;31.0996;32.0581;33.0178;33.9787;34.9407;35.9038;36.868;37.8333;38.7996;39.767;40.7353;41.7046;42.6749;43.6461;44.6181;45.5911;46.5648;47.5394;48.5148;49.491;50.4679;51.4455;52.4238;53.4027;54.3823;55.3626;56.3433;57.3247;58.3066;59.289;60.2719;61.2552;62.239;63.2232;64.2077;65.1927;66.1779;67.1635;68.1494;69.1355;70.1219;71.1085;72.0953;73.0822;74.0693;75.0565;76.0439;77.0313;78.0187;79.0062;79.9938;80.9813;81.9687;82.9561;83.9435;84.9307;85.9178;86.9047;87.8915;88.8781;89.8645;90.8506;91.8365;92.8221;93.8073;94.7923;95.7768;96.761;97.7448;98.7281;99.711;100.693;101.675;102.657;103.637;104.618;105.597;106.576;107.555;108.532;109.509;110.485;111.461;112.435;113.409;114.382;115.354;116.325;117.295;118.265;119.233;120.2;121.167;122.132;123.096;124.059;125.021;125.982;126.942;127.9;128.858;129.814;130.769;131.722;132.675;133.626;134.575;135.524;136.47;137.416;138.36;139.303;140.244;141.184;142.122;143.059;143.995;144.929;145.861;146.792;147.721;148.649;149.575;150.499;151.422;152.343;153.263;154.181;155.098;156.012;
3.02342;3.9379;4.85402;5.77176;6.69111;7.61208;8.53465;9.4588;10.3845;11.3119;12.2407;13.1711;14.1031;15.0365;15.9715;16.908;17.8459;18.7854;19.7262;20.6685;21.6122;22.5573;23.5038;24.4517;25.4009;26.3514;27.3032;28.2564;29.2107;30.1664;31.1232;32.0813;33.0405;34.0009;34.9624;35.9251;36.8888;37.8536;38.8194;39.7863;40.7541;41.7229;42.6927;43.6634;44.6349;45.6074;46.5806;47.5547;48.5296;49.5053;50.4817;51.4588;52.4366;53.4151;54.3942;55.3739;56.3542;57.3351;58.3165;59.2984;60.2808;61.2637;62.247;63.2307;64.2148;65.1992;66.184;67.1692;68.1546;69.1402;70.1262;71.1123;72.0986;73.0851;74.0718;75.0586;76.0454;77.0324;78.0194;79.0065;79.9935;80.9806;81.9676;82.9546;83.9414;84.9282;85.9149;86.9014;87.8877;88.8738;89.8598;90.8454;91.8308;92.816;93.8008;94.7852;95.7693;96.753;97.7363;98.7192;99.7016;100.684;101.665;102.646;103.626;104.606;105.585;106.563;107.541;108.518;109.495;110.47;111.445;112.419;113.393;114.365;115.337;116.307;117.277;118.246;119.214;120.181;121.146;122.111;123.075;124.038;124.999;125.959;126.919;127.877;128.834;129.789;130.744;131.697;132.649;133.599;134.548;135.496;136.443;137.388;138.331;139.274;140.215;141.154;142.092;143.028;143.963;144.897;145.829;146.759;147.688;148.615;149.541;150.465;151.388;152.309;153.228;154.146;155.062;155.977;
